code,name,brand,longitude,latitude
0000001279,松のや 草加店（草加駅前）,松のや,139.802948,35.827908
0000001280,松のや 向日町店,松のや,135.712585,34.930458
0000001281,松のや 橋本店（マイカリー食堂併設）,松のや,139.344482,35.596298
0000001282,松のや 武蔵小金井店,松のや,139.506180,35.702122
0000001283,松のや 南越谷店（マイカリー食堂併設）,松のや,139.791122,35.875626
0000001284,松のや 長良町店,松のや,136.872833,35.149002
0000001285,松のや 池田店,松のや,135.431442,34.819111
0000001286,松のや JR尼崎店,松のや,135.430908,34.730923
0000001287,松のや 尼崎店（マイカリー食堂併設）,松のや,135.415695,34.719738
0000001289,松のや 戸塚店,松のや,139.533005,35.399353
0000001290,松のや 北小金店,松のや,139.931442,35.832893
0000001292,松のや 奈良駅前店,松のや,135.820511,34.682159
0000001293,松のや 名谷店（マイカリー食堂併設）,松のや,135.066803,34.648479
0000001294,松のや 四天王寺前夕陽ケ丘店,松のや,135.514221,34.657143
0000001295,松のや 大阪駅前第3ビル店,松のや,135.499878,34.698402
0000001296,松のや 板宿店,松のや,135.134811,34.660210
0000001297,松のや 椥辻店,松のや,135.814407,34.971226
0000001298,松のや 中野坂上店,松のや,139.682022,35.697224
0000001299,松のや 上板橋店,松のや,139.677353,35.763927
0000001306,松軒中華食堂 千歳烏山店,松軒中華食堂,139.600677,35.668083
0000001310,松のや 花園町店,松のや,135.496490,34.646091
0000001311,松のや すすきの店（マイカリー食堂併設）,松のや,141.354202,43.055405
0000001312,松のや 大和高田店,松のや,135.736832,34.495495
0000001313,松のや 堀田店（マイカリー食堂併設）,松のや,136.922089,35.112881
0000001314,松のや 金岡店,松のや,135.522293,34.560619
0000001315,松のや だいどう豊里店（マイカリー食堂併設）,松のや,135.544617,34.743610
0000001316,松のや 長久手店,松のや,137.026794,35.175259
0000001318,松のや 十三店,松のや,135.481949,34.719135
0000001319,松のや 西神南店,松のや,135.028870,34.699017
0000001320,松のや 相模原陽光台店,松のや,139.378326,35.550259
0000001321,松のや 深江橋店（マイカリー食堂併設）,松のや,135.558167,34.679276
0000001322,松のや 武庫之荘店,松のや,135.393158,34.750793
0000001323,松のや 沼袋店（マイカリー食堂併設）,松のや,139.662659,35.720383
0000001324,松のや 札幌駅前通店（マイカリー食堂併設）,松のや,141.352280,43.063015
0000001325,松のや 相模原店（マイカリー食堂併設）,松のや,139.370148,35.580612
0000001328,松のや 松原店,松のや,135.563675,34.571198
0000001330,松のや 清須店（マイカリー食堂併設）,松のや,136.864227,35.199005
0000001331,松のや 名駅西口店,松のや,136.878647,35.172012
0000001332,松屋 仙台扇町店（松のや併設）,松屋,140.948639,38.269547
0000001333,松のや 湘南台店（マイカリー食堂併設）,松のや,139.467239,35.395744
0000001334,松のや 明石店,松のや,134.992477,34.648148
0000001335,松のや 紙屋町店,松のや,132.456070,34.394363
0000001336,松のや 姫島店,松のや,135.458145,34.704903
0000001337,松のや 川越西口店（マイカリー食堂併設）,松のや,139.482010,35.906048
0000001338,松のや 江戸川橋店（マイカリー食堂併設）,松のや,139.731689,35.709476
0000001339,松のや 貝塚店,松のや,135.368164,34.445347
0000001340,松のや 浮間舟渡店（マイカリー食堂併設）,松のや,139.691803,35.792027
0000001341,松のや 姫路野里店,松のや,134.708313,34.837986
0000001342,松のや 京王八王子店（マイカリー食堂併設）,松のや,139.342682,35.658401
0000001343,松のや 魚住店,松のや,134.910721,34.700413
0000001344,松のや 西宮西田町店,松のや,135.338943,34.743645
0000001345,松のや 瀬戸店,松のや,137.064819,35.209175
0000001346,松のや 岩塚本通店（マイカリー食堂併設）,松のや,136.847794,35.158112
0000001347,松屋 周船寺店（松のや併設）,松屋,130.249664,33.574581
0000001348,松のや 相模大野店,松のや,139.435242,35.531738
0000001349,松のや 半田店,松のや,136.915375,34.877296
0000001350,松のや 徳島南昭和町店,松のや,134.555984,34.057812
0000001352,松のや 桂川店,松のや,135.717819,34.967964
0000001353,松のや 中延店,松のや,139.713211,35.605839
0000001354,松のや ル・シーニュ府中店（マイカリー食堂併設）,松のや,139.481461,35.671230
0000001355,松のや 岡山厚生町店,松のや,133.912399,34.656906
0000001356,松のや 茂原店,松のや,140.288239,35.436226
0000001357,松のや 服部店,松のや,135.462769,34.761082
0000001358,松のや つくば東大通り店,松のや,140.109009,36.106293
0000001359,松のや 高槻千代田町店,松のや,135.630875,34.851669
0000001361,松のや 久留米店（上津） ※2月27日15時閉店。ご愛顧ありがとうございました,松のや,130.523956,33.287556
0000001362,松屋 熊本新市街店（松のや併設）,松屋,130.706879,32.798870
0000001364,松のや 鷺沼店（マイカリー食堂併設）,松のや,139.572708,35.579124
0000001365,松のや 富士インター店,松のや,138.670975,35.169285
0000001367,松のや 西川口店（マイカリー食堂併設）,松のや,139.702942,35.814758
0000001368,松屋 干隈店（松のや併設）,松屋,130.348984,33.551651
0000001369,松のや 西東京新町店（マイカリー食堂併設）,松のや,139.538315,35.711662
0000001370,松のや グリーンモール山室店,松のや,137.236237,36.677895
0000001372,松のや 松井山手店,松のや,135.720932,34.833000
0000001374,松のや 西鈴蘭台店,松のや,135.126358,34.721375
0000001375,松屋 雑色店（松のや併設）,松屋,139.714371,35.550468
0000001376,松のや 千鳥橋店（マイカリー食堂併設）,松のや,135.458389,34.685131
0000001377,松のや 青物横丁店（マイカリー食堂併設）,松のや,139.744827,35.610935
0000001378,松のや 長岡天神店,松のや,135.692642,34.925617
0000001379,松のや 和歌山太田店 （マイカリー食堂併設）,松のや,135.196991,34.229351
0000001380,松のや 志染店,松のや,135.007584,34.782158
0000001381,松のや ふじみ野店 （マイカリー食堂併設）,松のや,139.521988,35.860523
0000001382,松のや 松戸新田店,松のや,139.923615,35.792774
0000001384,松のや 高松瓦町店,松のや,134.048981,34.339603
0000001386,松のや 杉田店（マイカリー食堂併設）,松のや,139.618256,35.384266
0000001388,松のや 阪東橋店（マイカリー食堂併設）,松のや,139.624496,35.436867
0000001389,松のや 堺東店（マイカリー食堂併設）,松のや,135.483551,34.574558
0000001390,松のや 上牧店,松のや,135.717545,34.563068
0000001392,松のや 南浦和店（マイカリー食堂併設）,松のや,139.670395,35.848083
0000001393,松屋 鹿児島宇宿店（松のや併設）,松屋,130.539383,31.540071
0000001394,松のや 大和店（マイカリー食堂併設）,松のや,139.460571,35.469612
0000001396,松屋 倉敷玉島店（松のや併設）,松屋,133.680923,34.547497
0000001397,松のや フォーポイント フレックス by シェラトン 横浜駅西店,松のや,139.616333,35.463745
0000001398,松のや 西巣鴨店,松のや,139.728500,35.743614
0000001402,カフェ テラスヴェルト（テラスベルト）三鷹店,カフェ テラスヴェルト,139.561127,35.703331
0000001411,松軒中華食堂 練馬店 ※2月16日15時より一時閉店、3月中旬オープン,松軒中華食堂,139.654312,35.737236
0000001412,松軒中華食堂 調布店,松軒中華食堂,139.544739,35.652508
0000001413,松軒中華食堂 掛川PA（下り線）店,松軒中華食堂,138.034424,34.839108
0000001414,松軒中華食堂 狛江店,松軒中華食堂,139.577637,35.631981
0000001415,松軒中華食堂 豊田店,松軒中華食堂,139.380692,35.660290
0000001431,松軒中華食堂 千歳船橋店,松軒中華食堂,139.623810,35.647633
0000001432,松軒中華食堂 下総中山店,松軒中華食堂,139.943726,35.715298
0000001433,松軒中華食堂 下赤塚店,松軒中華食堂,139.645599,35.770485
0000001434,松軒中華食堂 溝の口店,松軒中華食堂,139.614410,35.600990
0000001435,松太郎 新宿小滝橋通り店,松太郎,139.697693,35.697254
0000001450,麦のトリコ 元住吉店,麦のトリコ,139.654861,35.564274
0000001504,マイカリー食堂 三鷹店,マイカリー食堂,139.560425,35.703812
0000001506,マイカリー食堂 板橋本町店,マイカリー食堂,139.705185,35.761734
0000001508,マイカリー食堂 上野店,マイカリー食堂,139.778336,35.713009
0000001509,松のや 赤坂店（マイカリー食堂併設）,松のや,139.734833,35.670437
0000001511,マイカリー食堂 高田馬場店,マイカリー食堂,139.705582,35.712814
0000001515,松のや 豊田店 （マイカリー食堂併設）,松のや,139.380692,35.660290
0000001551,ステーキ定食 松牛 三鷹店,ステーキ定食 松牛,139.559998,35.703541
0000001552,ステーキ屋松 下北沢店,ステーキ屋松,139.667450,35.659477
0000001553,ステーキ屋松 吉祥寺店,ステーキ屋松,139.577606,35.705708
0000001554,ステーキ屋松 国分寺店,ステーキ屋松,139.480042,35.699326
0000001555,ステーキ屋松 明大前店,ステーキ屋松,139.650681,35.668678
0000001556,ステーキ屋松 本郷三丁目店,ステーキ屋松,139.760376,35.707878
0000001557,ステーキ屋松 新杉田店,ステーキ屋松,139.619049,35.387005
0000001558,ステーキ定食 松牛 上大岡店,ステーキ定食 松牛,139.595581,35.406437
0000001559,ステーキ定食 松牛 八王子店,ステーキ定食 松牛,139.339966,35.657696
0000001601,すし松 蒲田1号店,すし松,139.717087,35.562225
0000001615,福松 三鷹店,福松,139.561127,35.703331
0000001618,すし松 大宮店,すし松,139.625198,35.908249
0000001622,すし松 川口店,すし松,139.718094,35.803608
0000001623,すし松 西荻窪店,すし松,139.600433,35.704166
0000001624,すし松 練馬店,すし松,139.654312,35.737236
0000001626,すし松 三芳PA（上り線）店,すし松,139.529984,36.026661
0000001627,すし松 エキア プレミエ 和光市駅店,すし松,139.612030,35.788288
0000001628,すし松 青物横丁店,すし松,139.744217,35.610790
0000001629,松のや 鶴見東口店,松のや,139.677551,35.508232
0000001630,すし松 聖蹟桜ヶ丘店,すし松,139.448578,35.650848
0000001631,すし松 王子店,すし松,139.737015,35.755238
0000001632,すし松 本厚木店,すし松,139.364731,35.440052
0000001633,すし松 江坂店,すし松,135.495041,34.758183
0000001634,すし松 石神井公園店,すし松,139.607178,35.743038
0000001635,すし松 吉祥寺南店,すし松,139.578949,35.702065
0000001636,すし松 綾瀬店,すし松,139.824524,35.762798
0000001637,すし松 東新宿店,すし松,139.707779,35.698322
0000001638,すし松 本八幡南口店,すし松,139.926086,35.719543
0000001639,すし松 ヤオコー川口SKIPシティ店,すし松,139.720428,35.829704
0000001641,すし松 松戸五香店,すし松,139.963669,35.795704
0000001642,すし松 枚方市駅前店,すし松,135.648575,34.816792
0000001652,松屋 清瀬店（松のや・マイカリー食堂併設）,松屋,139.519409,35.771439
0000001654,トゥックントゥックン 羽村店,トゥックントゥックン,139.317490,35.758839
0000001655,トゥックントゥックン 青梅今寺店 ※3月2日15時閉店。ご愛顧ありがとうございました,トゥックントゥックン,139.296890,35.797424
0000001701,松屋 穴生店（松のや併設）,松屋,130.743073,33.858818
0000001702,松屋 三木店,松屋,135.001068,34.782307
0000001703,松屋 豊明店（松のや併設）,松屋,137.014374,35.055794
0000001704,松屋 桶川店,松屋,139.562500,36.010822
0000001705,松屋 蟹江店（松のや併設）,松屋,136.780258,35.135628
0000001706,松屋 八千代台西口店（松のや併設）,松屋,140.089890,35.701817
0000001707,松屋 買物公園通店,松屋,142.360641,43.766754
0000001708,松屋 大宮深作店,松屋,139.662231,35.954918
0000001709,松屋 甲府荒川店,松屋,138.540573,35.675232
0000001710,松屋 萱島店,松屋,135.610519,34.746967
0000001711,松屋 京成立石店,松屋,139.849289,35.738194
0000001712,松屋 森孝店（松のや併設）,松屋,137.009048,35.191612
0000001713,松屋 小田急相模原西口店,松屋,139.420364,35.515621
0000001714,松屋 長居店,松屋,135.510757,34.609482
0000001715,松屋 廿日市店,松屋,132.325974,34.345535
0000001716,松屋 下関稗田店 ※3月10日15時より一時閉店、3月18日15時オープン,松屋,130.926163,33.994724
0000001717,松屋 手稲前田店 （松のや併設）,松屋,141.248123,43.128895
0000001718,松屋 瓢箪山駅前店,松屋,135.640121,34.662159
0000001720,松屋 富山婦中店（松のや併設）,松屋,137.175140,36.663460
0000001721,松屋 千里丘店（松のや併設）,松屋,135.543365,34.787918
0000001722,松屋 朝霞東口店,松屋,139.600769,35.797577
0000001723,松屋 川崎京町店 （松のや併設）,松屋,139.695251,35.516888
0000001724,松屋 和歌山向店,松屋,135.144196,34.255646
0000001725,松屋 青梅河辺町店（松のや併設）,松屋,139.291595,35.784126
0000001726,松屋 新潟女池店,松屋,139.039108,37.891880
0000001727,松屋 四谷2丁目店,松屋,139.725372,35.687504
0000001728,松屋 勝どき店,松屋,139.778107,35.658646
0000001729,松屋 甲府国母店（松のや併設）,松屋,138.550522,35.625343
0000001731,松屋 佐久店（松のや併設）,松屋,138.482651,36.284023
0000001732,松屋 麻溝台店,松屋,139.401855,35.537418
0000001733,松屋 江南店,松屋,136.872543,35.347397
0000001734,松屋 盛岡アイーナ店,松屋,141.133530,39.701973
0000001735,松屋 福山花園店,松屋,133.373138,34.481155
0000001736,松屋 日野三沢店,松屋,139.421097,35.659542
0000001737,松屋 放出店,松屋,135.565521,34.688370
0000001738,松屋 静岡七ツ新屋店,松屋,138.454315,35.013065
0000001740,松屋 広島千田店,松屋,132.457779,34.378349
0000001742,松屋 韮崎店,松屋,138.453430,35.712265
0000001743,松屋 西川口西口店,松屋,139.703156,35.814903
0000001745,松屋 深谷市役所前店（松のや併設）,松屋,139.280106,36.196644
0000001746,松屋 大泉学園町店（松のや併設）,松屋,139.586243,35.773830
0000001747,松屋 篠原橋通店（マイカリー食堂併設）,松屋,136.866959,35.140427
0000001750,松屋 長野鶴賀七瀬店（マイカリー食堂併設）,松屋,138.196487,36.641857
0000001751,松屋 宇部店（松のや併設）,松屋,131.246078,33.962204
0000001752,松屋 長岡堺東町店,松屋,138.813477,37.458271
0000001753,松屋 神栖店,松屋,140.647461,35.896011
0000001754,松屋 立会川店,松屋,139.739014,35.597878
0000001755,松屋 仙台五橋店,松屋,140.881805,38.251289
0000001756,松屋 国分寺西元町店,松屋,139.467743,35.693024
0000001757,松屋 海南店,松屋,135.202530,34.158085
0000001758,松屋 川口栄町店,松屋,139.720413,35.802422
0000001759,松屋 神田南口店,松屋,139.770920,35.690876
0000001760,松屋 西蒲田店,松屋,139.714478,35.559704
0000001762,松屋 向原店,松屋,139.723404,35.729603
0000001763,松屋 高崎下之城店,松屋,139.030014,36.311447
0000001764,松屋 山梨昭和店（松のや併設）,松屋,138.522202,35.622814
0000001765,松屋 上尾東口店,松屋,139.589981,35.974308
0000001767,松屋 寒川倉見店（松のや併設）,松屋,139.381439,35.397331
0000001768,松屋 小田原酒匂店（松のや併設）,松屋,139.183945,35.264965
0000001769,松屋 溝の口南口店,松屋,139.610458,35.597900
0000001770,松屋 深江橋店,松屋,135.557785,34.675575
0000001771,松屋 富山下赤江店,松屋,137.233215,36.716354
0000001772,松屋 八尾本町店,松屋,135.598862,34.627979
0000001773,松屋 大東御供田店,松屋,135.629532,34.703205
0000001774,松屋 狭山根岸店,松屋,139.381882,35.854519
0000001775,松屋 大牟田店,松屋,130.438004,33.005402
0000001776,松屋 奈良三条大路店（松のや併設）,松屋,135.796402,34.681896
0000001779,松屋 麻布台1丁目店,松屋,139.742020,35.659966
0000001781,松屋 篠崎店,松屋,139.903595,35.705040
0000001782,松屋 上田秋和店,松屋,138.231766,36.411301
0000001783,松屋 厚木戸田店,松屋,139.360764,35.403912
0000001784,松屋 池上3丁目店,松屋,139.700150,35.577599
0000001786,松屋 富士吉田店,松屋,138.783386,35.479855
0000001787,松屋 桂店,松屋,135.686096,34.974060
0000001788,松屋 中の島店（松のや併設）,松屋,141.358932,43.028923
0000001789,松屋 松戸松飛台店,松屋,139.967209,35.784313
0000001790,松屋 八街店（松のや併設）,松屋,140.319519,35.663921
0000001791,松屋 亀岡店,松屋,135.576599,35.009212
0000001792,松屋 春日井南下原町店,松屋,136.975357,35.271481
0000001793,松屋 浜松高竜店（マイカリー食堂併設）,松屋,137.738113,34.698948
0000001794,松屋 郡山コスモス通店（松のや併設）,松屋,140.332825,37.395611
0000001795,松屋 東松山上野本店（松のや併設）,松屋,139.405731,36.025391
0000001796,松屋 北方町店（松のや併設）,松屋,136.690262,35.412106
0000001797,松屋 徳島常三島店,松屋,134.561737,34.082436
0000001798,松屋 仙台中野栄店（松のや併設）,松屋,140.982590,38.279194
0000001799,松屋 岐阜則武店（松のや併設）,松屋,136.739136,35.443966
0000001801,松屋 座間立野台店,松屋,139.411728,35.480301
0000001802,松屋 行徳南店,松屋,139.916245,35.681389
0000001804,松屋 神戸新在家店,松屋,135.241455,34.710964
0000001805,松屋 松山大街道店,松屋,132.770004,33.839588
0000001806,松屋 布田店,松屋,139.549927,35.651215
0000001807,松屋 相模原中央店,松屋,139.368835,35.572998
0000001808,松屋 かすみがうら店,松屋,140.223602,36.132942
0000001810,松屋 津南店 （松のや併設）,松屋,136.490982,34.669262
0000001811,松屋 朝霞膝折店（マイカリー食堂併設）,松屋,139.581131,35.791954
0000001813,松屋 東広島西条店,松屋,132.728241,34.434826
0000001817,松屋 立命館大前店,松屋,135.730911,35.033138
0000001820,松屋 東御店,松屋,138.349808,36.352306
0000001821,松屋 つくば東大通店,松屋,140.107590,36.109161
0000001823,松屋 梅田神山町店,松屋,135.505310,34.702522
0000001824,松屋 たつの店,松屋,134.553253,34.852509
0000001826,松屋 福生志茂店,松屋,139.328247,35.736141
0000001827,松屋 西日暮里店,松屋,139.767456,35.732250
0000001828,松屋 恵比寿西店,松屋,139.707748,35.646515
0000001829,松屋 春日店,松屋,139.751541,35.710884
0000001830,松屋 桜川店（松のや併設）,松屋,135.487396,34.668224
0000001831,松屋 東池袋グリーン大通店（マイカリー食堂併設）,松屋,139.716629,35.728603
0000001832,松屋 丸亀柞原店,松屋,133.803619,34.268440
0000001833,松屋 松山枝松店,松屋,132.785522,33.828003
0000001834,松屋 瀬戸店,松屋,137.071152,35.219311
0000001835,松屋 喜多見店,松屋,139.588181,35.637241
0000001836,松屋 鈴鹿中央通店（松のや併設）,松屋,136.546509,34.874432
0000001837,松屋 東寺店,松屋,135.751846,34.979237
0000001838,松屋 箕輪町店,松屋,137.987381,35.888054
0000001839,松屋 富士宮店,松屋,138.619614,35.241756
0000001840,松屋 大和渋谷店,松屋,139.462326,35.436512
0000001841,松屋 蓮根店,松屋,139.678680,35.783775
0000001843,松屋 御崎店,松屋,135.480774,34.602699
0000001844,松屋 平塚北金目店,松屋,139.285385,35.367111
0000001846,松屋 上山店,松屋,140.289673,38.151443
0000001847,松屋 笠寺店（松のや併設）,松屋,136.927399,35.098450
0000001848,松屋 飯能双柳店,松屋,139.335678,35.847439
0000001849,松屋 押上店,松屋,139.814270,35.710464
0000001850,松屋 新潟豊栄店,松屋,139.219604,37.929630
0000001852,松屋 宝塚安倉店（マイカリー食堂併設）,松屋,135.374451,34.795296
0000001853,松屋 井土ヶ谷店,松屋,139.601028,35.433632
0000001854,松屋 所沢北原店（マイカリー食堂併設）,松屋,139.479736,35.810730
0000001855,松屋 高松木太店,松屋,134.080887,34.320930
0000001856,松屋 松山石井店,松屋,132.779358,33.811287
0000001857,松屋 茅ヶ崎赤松町店（松のや併設）,松屋,139.438370,35.341702
0000001858,松屋 松山萱町店（松のや併設）,松屋,132.757690,33.853046
0000001859,松屋 清瀬野塩店（マイカリー食堂併設）,松屋,139.504272,35.775166
0000001860,松屋 相模大野店,松屋,139.435242,35.531738
0000001861,松屋 加古川平岡町店（マイカリー食堂併設）,松屋,134.853775,34.736126
0000001862,松屋 森ノ宮店,松屋,135.533585,34.680313
0000001863,松屋 矢向店,松屋,139.680222,35.538960
0000001864,松屋 四条大宮駅前店,松屋,135.747346,35.003433
0000001865,松屋 加古川野口町店,松屋,134.850266,34.757442
0000001866,松屋 上福岡店,松屋,139.513062,35.873348
0000001867,松屋 港南台店,松屋,139.576279,35.374939
0000001869,松屋 京急久里浜店,松屋,139.702408,35.230148
0000001871,松屋 方南町駅前店,松屋,139.658890,35.683632
0000001872,松屋 平井駅前店,松屋,139.843536,35.706150
0000001873,松屋 JR尼崎店,松屋,135.430908,34.730923
0000001874,松屋 大口店,松屋,139.645218,35.491753
0000001875,松屋 東戸塚東口店,松屋,139.557587,35.431320
0000001878,松屋 十三西口店,松屋,135.481934,34.719788
0000001879,松屋 府中店,松屋,139.478851,35.670685
0000001880,松屋 徳島駅前店,松屋,134.549835,34.074863
0000001881,松屋 神松寺店,松屋,130.377777,33.558346
0000001882,松屋 北千住東口店,松屋,139.807312,35.749424
0000001883,松屋 竹ノ塚店,松屋,139.793625,35.794338
0000001884,松屋 金沢神谷内店（松のや併設）,松屋,136.680298,36.599373
0000001885,松屋 浮間舟渡駅前店,松屋,139.692368,35.791641
0000001886,松屋 堺東銀座街店,松屋,135.482971,34.575203
0000001888,松屋 東中野2丁目店（松のや併設 弁当専門店）,松屋,139.681274,35.700966
0000001889,松屋 伊勢佐木町2丁目店,松屋,139.630920,35.443233
0000001890,松屋 金沢昌永町店,松屋,136.656662,36.580635
0000001892,松屋 中崎町店,松屋,135.506165,34.707340
0000001893,松屋 糸島店,松屋,130.174286,33.546864
0000001894,松屋 若江岩田店,松屋,135.607468,34.662670
0000001896,松屋 鶴間店,松屋,139.450623,35.489902
0000001898,松屋 中野駅前店,松屋,139.665314,35.707317
0000001899,松屋 河内山本店,松屋,135.620361,34.628296
0000001900,松屋 フォーポイント フレックス by シェラトン 神戸三宮店,松屋,135.194122,34.699242
0000001901,松屋 西新宿タワー60店（マイカリー食堂併設）,松屋,139.687057,35.693737
0000001902,松屋 国分寺北口店,松屋,139.481033,35.700459
0000001903,松屋 徳島鮎喰店（松のや併設）,松屋,134.503632,34.072533
0000001904,松屋 和泉中央駅店,松屋,135.456863,34.460056
0000001905,松屋 蕨西口店,松屋,139.692703,35.825672
0000001906,松屋 新潟見附店（松のや併設）,松屋,138.888214,37.542023
0000001907,松屋 新中野鍋屋横丁店（マイカリー食堂併設）,松屋,139.670670,35.697132
0000001908,松屋 京葉市川PA（下り線）店,松屋,139.933411,35.708004
0000001909,松屋 白鳥PA（下り線）店,松屋,134.625824,34.892151
0000001910,松屋 奥屋PA（上り線）店,松屋,132.615402,34.459637
0000001911,松屋 鈴蘭台店,松屋,135.146561,34.724472
0000001912,松屋 草加東口店,松屋,139.805176,35.828342
0000001913,松屋 サテライト安城店,松屋,137.078522,34.979858
0000001914,松屋 浜松高林店（松のや併設）,松屋,137.732925,34.730217
0000001915,松屋 高島平駅前店,松屋,139.660370,35.789417
0000001916,松屋 福岡箱崎店（マイカリー食堂併設）,松屋,130.414215,33.614487
0000001919,松屋 香里園駅前店,松屋,135.630554,34.784267
0000001920,松屋 南草津店（松のや併設）,松屋,135.953018,35.004944
0000001921,松屋 新横浜店,松屋,139.614792,35.507767
0000001922,松屋 権現湖PA（上り線）店,松屋,134.880981,34.836643
0000001924,松屋 高松兵庫町店,松屋,134.049911,34.346279
0000001925,松屋 四条烏丸店,松屋,135.759583,34.992943
0000001926,松屋 栄三丁目店,松屋,136.905869,35.166573
0000001928,松屋 酒々井PA（下り線）店,松屋,140.278961,35.712757
0000001930,松屋 藤が丘店,松屋,137.021622,35.182888
0000001931,松屋 うるま石川店 （松のや併設）,松屋,127.827560,26.428650
0000001932,松屋 飯田橋東口店,松屋,139.744385,35.702866
0000001933,松屋 博多駅南店（マイカリー食堂併設）,松屋,130.423233,33.586971
0000001934,松屋 KOKO HOTEL広島駅前店,松屋,132.472626,34.394096
0000001936,松屋 都島毛馬店,松屋,135.523117,34.719704
0000001937,松屋 梶が谷店（マイカリー食堂併設）,松屋,139.605255,35.594940
0000001938,松屋 掛川PA（下り線）店,松屋,138.034424,34.839108
0000001940,松屋 新井薬師前店（マイカリー食堂併設）,松屋,139.671753,35.715549
0000001941,松屋 豊田店,松屋,139.380692,35.660290
0000001942,松屋 倉敷水島店（松のや併設）,松屋,133.753326,34.523533
0000001943,松屋 大分駅前店（松のや併設）,松屋,131.607254,33.235275
0000001944,松屋 浦和仲町店（松のや併設）,松屋,139.655411,35.860027
0000001945,松屋 甲賀水口店（松のや併設）,松屋,136.167984,34.976856
0000001946,松屋 成田空港第3ターミナル店,松屋,140.389755,35.777962
0000001947,松屋 姫路大手前通店,松屋,134.691422,34.829659
0000001948,松屋 姫路花田店,松屋,134.722839,34.825081
0000001950,松屋 浅草橋南店 （マイカリー食堂併設）,松屋,139.784775,35.695541
0000001951,松屋 青葉台駅前店,松屋,139.516144,35.543938
0000001953,松屋 幕張インター店（松のや・マイカリー食堂併設）,松屋,140.031311,35.671215
0000001954,松屋 東長崎駅前店,松屋,139.682907,35.729874
0000001955,松屋 豊洲IHIビル店（マイカリー食堂併設）,松屋,139.792511,35.659210
0000001956,松屋 入場店（松のや併設）,松屋,136.854095,35.113667
0000001957,松屋 金沢八景店 （マイカリー食堂併設）,松屋,139.621124,35.331432
0000001958,松屋 越前千福店（松のや併設）,松屋,136.154785,35.889282
0000001959,松屋 中目黒青葉台2丁目店,松屋,139.693665,35.648090
0000001960,松屋 平針店（松のや・マイカリー食堂併設）,松屋,137.007950,35.123199
0000001962,松屋 岡山下中野店（マイカリー食堂併設）,松屋,133.903931,34.639603
0000001963,松屋 天理店（松のや併設）,松屋,135.837112,34.595650
0000001964,松屋 江坂駅前店,松屋,135.495331,34.758724
0000001965,松屋 新柏店（松のや併設）,松屋,139.978470,35.844341
0000001966,松屋 北谷美浜店 （松のや併設）,松屋,127.760162,26.315685
0000001967,松屋 川崎砂子店（マイカリー食堂併設）,松屋,139.700012,35.528725
0000001968,松屋 蒲田西口店（マイカリー食堂併設）,松屋,139.716171,35.563904
0000001969,松屋 武蔵小杉北口店（マイカリー食堂併設）,松屋,139.660126,35.577480
0000001970,松屋 府中本町店（マイカリー食堂併設）,松屋,139.476944,35.667030
0000001971,松屋 日本平PA（下り線）店,松屋,138.441437,34.985950
0000001972,松屋 徳島南矢三店（松のや併設）,松屋,134.521576,34.084621
0000001973,松屋 福井若杉店（松のや併設）,松屋,136.192230,36.058727
0000001974,松屋 七塚原SA（上り線）店,松屋,132.955154,34.830692
0000001976,松屋 七塚原SA（下り線）店,松屋,132.955154,34.830692
0000001978,松屋 松阪大黒田店（松のや併設）,松屋,136.527298,34.562935
0000001979,松屋 東久留米店（マイカリー食堂併設）,松屋,139.533646,35.761223
0000001980,松屋 中野島店（マイカリー食堂併設）,松屋,139.548767,35.629375
0000001981,松屋 海老名河原口店（松のや併設）,松屋,139.381165,35.450459
0000001982,松屋 名駅西店（マイカリー食堂併設）,松屋,136.878967,35.174637
0000001983,松屋 国立店（マイカリー食堂併設）,松屋,139.444534,35.698486
0000001984,松屋 和歌山加納店（松のや併設）,松屋,135.204483,34.245537
0000001985,松屋 忍ヶ丘駅前店（松のや併設）,松屋,135.645264,34.744587
0000001986,松屋 日田店（松のや併設）,松屋,130.923386,33.323116
0000001987,松屋 東郷PA（上り線）店,松屋,137.082809,35.130009
0000001988,松屋 東郷PA（下り線）店,松屋,137.082870,35.127487
0000001989,松屋 花輪SA（上り線）店,松屋,140.802200,40.184128
0000001991,松屋 うるま赤道店（松のや併設）,松屋,127.830795,26.354914
0000001992,松屋 姶良加治木店（松のや併設）,松屋,130.644135,31.734589
0000001993,松屋 市が尾店（松のや併設）,松屋,139.541519,35.550644
0000001994,松屋 国分寺南口店（マイカリー食堂併設）,松屋,139.480148,35.699131
0000002011,松屋 大分大在店（松のや併設）,松屋,131.712585,33.245731
0000002012,松屋 弘前高田店（松のや併設）,松屋,140.501724,40.596802
0000002013,松屋 行橋中央店（松のや併設）,松屋,130.977417,33.725998
0000002014,松屋 磯子店,松屋,139.617416,35.400681
0000002015,松屋 豊中熊野町店（松のや併設）,松屋,135.478470,34.786987
0000002016,松屋 広島三原店（松のや併設）,松屋,133.067062,34.393757
0000002017,松屋 要町店（マイカリー食堂併設）,松屋,139.698227,35.733868
0000002018,松屋 上大岡駅前店,松屋,139.595383,35.408653
0000002019,松屋 花輪SA（下り線）店,松屋,140.803909,40.186878
0000002021,松屋 保土ヶ谷PA（下り線）店,松屋,139.594589,35.482964
0000002023,松屋 新発田店（松のや併設）,松屋,139.324844,37.963379
